,person,offer_id,offer received,offer viewed,offer completed,valid,duration
8296,2235,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.75,19.0,True,10
8297,2236,2906b810c7d4411798c6938adc9daaa5,24.0,24.25,,False,7
8298,2236,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.75,,False,5
8299,2236,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,21.0,,False,7
8300,2236,ae264e3637204a6fb9bb56bc8210ddfd,7.0,11.25,,False,7
8301,2237,3f207df678b143eea3cee63160fa8bed,7.0,7.25,,False,4
8302,2237,5a8bc65990b245e5a138643cd4eb9837,14.0,,,False,3
8303,2237,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,21.25,26.25,True,7
8304,2237,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.5,,False,7
8305,2237,fafdcd668e3743c1bb461111dcafc2a4,24.0,,26.25,False,10
8306,2238,3f207df678b143eea3cee63160fa8bed,14.0,,,False,4
8307,2238,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.75,,False,5
8308,2238,5a8bc65990b245e5a138643cd4eb9837,24.0,25.25,,False,3
8309,2239,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
8310,2239,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
8311,2239,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,23.25,25.25,True,7
8312,2239,fafdcd668e3743c1bb461111dcafc2a4,7.0,9.5,11.75,True,10
8313,2240,3f207df678b143eea3cee63160fa8bed,24.0,,,False,4
8314,2240,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,,False,3
8315,2240,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.75,,False,10
8316,2241,2906b810c7d4411798c6938adc9daaa5,17.0,,23.5,False,7
8317,2241,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.25,,False,5
8318,2241,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,,False,3
8319,2242,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.5,1.5,True,7
8320,2242,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,21.75,True,5
8321,2242,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,16.5,,False,7
8322,2242,fafdcd668e3743c1bb461111dcafc2a4,7.0,8.25,9.0,True,10
8323,2243,3f207df678b143eea3cee63160fa8bed,7.0,7.25,,False,4
8324,2243,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,18.25,,False,7
8325,2243,f19421c1d4aa40978ebb69ca19b0e20d,0.0,1.25,,False,5
8326,2244,3f207df678b143eea3cee63160fa8bed,0.0,1.75,,False,4
8327,2244,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,22.0,,False,5
8328,2244,f19421c1d4aa40978ebb69ca19b0e20d,7.0,10.5,10.25,False,5
8329,2245,ae264e3637204a6fb9bb56bc8210ddfd,0.0,1.75,,False,7
8330,2245,f19421c1d4aa40978ebb69ca19b0e20d,14.0,17.0,,False,5
8331,2245,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.0,,False,10
8332,2246,2906b810c7d4411798c6938adc9daaa5,14.0,,,False,7
8333,2246,5a8bc65990b245e5a138643cd4eb9837,21.0,,,False,3
8334,2246,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.0,27.5,True,10
8335,2247,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,0.0,,False,10
8336,2247,2906b810c7d4411798c6938adc9daaa5,17.0,18.5,,False,7
8337,2247,3f207df678b143eea3cee63160fa8bed,7.0,7.25,,False,4
8338,2247,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.25,,False,7
8339,2247,f19421c1d4aa40978ebb69ca19b0e20d,24.0,24.0,,False,5
8340,2248,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.5,18.25,True,7
8341,2248,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,1.5,,False,5
8342,2248,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,,,False,7
8343,2249,2906b810c7d4411798c6938adc9daaa5,17.0,,22.25,False,7
8344,2249,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,,7.75,False,7
8345,2249,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.0,15.75,True,10
8346,2250,3f207df678b143eea3cee63160fa8bed,14.0,20.25,,False,4
8347,2250,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,25.25,,False,7
8348,2250,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.75,,False,10
8349,2251,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
8350,2251,2906b810c7d4411798c6938adc9daaa5,21.0,21.75,,False,7
8351,2251,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,9.5,,False,5
8352,2251,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.0,,False,5
8353,2251,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.5,24.25,True,10
8354,2252,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,7.5,,False,10
8355,2252,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,18.25,21.75,True,7
8356,2252,3f207df678b143eea3cee63160fa8bed,21.0,21.25,,False,4
8357,2252,f19421c1d4aa40978ebb69ca19b0e20d,24.0,25.75,27.0,True,5
8358,2253,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,12.0,False,10
8359,2253,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.5,,False,5
8360,2253,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.25,27.75,True,10
8361,2254,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.0,1.75,True,7
8362,2254,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,,False,3
8363,2254,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.25,18.5,True,10
8364,2255,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,24.5,,False,10
8365,2255,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.5,18.25,True,5
8366,2255,5a8bc65990b245e5a138643cd4eb9837,14.0,,,False,3
8367,2255,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.5,9.0,True,7
8368,2255,ae264e3637204a6fb9bb56bc8210ddfd,0.0,5.25,2.5,False,7
8369,2255,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.25,26.25,True,10
8370,2256,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.0,0.25,True,5
8371,2256,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.5,8.0,True,7
8372,2257,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,15.25,18.25,True,7
8373,2257,5a8bc65990b245e5a138643cd4eb9837,7.0,,,False,3
8374,2257,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,18.25,False,7
8375,2257,f19421c1d4aa40978ebb69ca19b0e20d,0.0,,,False,5
8376,2258,2906b810c7d4411798c6938adc9daaa5,7.0,9.0,9.0,True,7
8377,2258,3f207df678b143eea3cee63160fa8bed,14.0,,,False,4
8378,2258,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,,False,3
8379,2258,ae264e3637204a6fb9bb56bc8210ddfd,21.0,22.5,23.5,True,7
8380,2259,2906b810c7d4411798c6938adc9daaa5,21.0,26.75,22.75,False,7
8381,2259,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,,False,3
8382,2259,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.5,1.5,True,7
8383,2259,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.5,17.75,True,5
8384,2260,3f207df678b143eea3cee63160fa8bed,0.0,,,False,4
8385,2260,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,20.25,,False,5
8386,2260,5a8bc65990b245e5a138643cd4eb9837,24.0,24.25,,False,3
8387,2260,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,,False,7
8388,2261,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,18.75,18.0,False,7
8389,2261,2906b810c7d4411798c6938adc9daaa5,7.0,11.5,10.75,False,7
8390,2261,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,15.75,18.0,True,5
8391,2261,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,6.25,False,7
8392,2261,fafdcd668e3743c1bb461111dcafc2a4,21.0,23.0,21.0,False,10
8393,2262,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,14.0,,False,10
8394,2262,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.5,,False,7
8395,2262,5a8bc65990b245e5a138643cd4eb9837,17.0,18.0,,False,3
8396,2262,f19421c1d4aa40978ebb69ca19b0e20d,7.0,8.0,,False,5
8397,2263,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,,,False,7
8398,2263,3f207df678b143eea3cee63160fa8bed,21.0,22.0,,False,4
8399,2263,5a8bc65990b245e5a138643cd4eb9837,14.0,,,False,3
8400,2263,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.25,,False,10
8401,2264,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.5,,False,7
8402,2264,3f207df678b143eea3cee63160fa8bed,7.0,8.25,,False,4
8403,2264,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,,25.0,False,7
8404,2264,f19421c1d4aa40978ebb69ca19b0e20d,21.0,21.0,25.0,True,5
8405,2265,2906b810c7d4411798c6938adc9daaa5,21.0,,26.5,False,7
8406,2265,ae264e3637204a6fb9bb56bc8210ddfd,7.0,10.25,,False,7
8407,2265,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.0,,False,5
8408,2265,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.5,4.25,True,10
8409,2266,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
8410,2266,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,21.25,True,7
8411,2266,3f207df678b143eea3cee63160fa8bed,7.0,,,False,4
8412,2266,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.25,,False,5
8413,2267,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.25,21.5,True,7
8414,2267,2906b810c7d4411798c6938adc9daaa5,14.0,,15.0,False,7
8415,2267,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.75,0.25,False,10
8416,2268,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,14.0,23.5,False,7
8417,2268,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.0,,False,5
8418,2268,f19421c1d4aa40978ebb69ca19b0e20d,0.0,2.0,,False,5
8419,2269,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.5,23.0,True,7
8420,2269,2906b810c7d4411798c6938adc9daaa5,0.0,0.0,1.75,True,7
8421,2269,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.0,,False,5
8422,2269,5a8bc65990b245e5a138643cd4eb9837,17.0,18.5,,False,3
8423,2269,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.0,7.25,True,7
8424,2270,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,18.75,20.0,True,7
8425,2270,3f207df678b143eea3cee63160fa8bed,0.0,2.25,,False,4
8426,2270,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,22.0,22.0,True,5
8427,2271,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.75,26.75,True,7
8428,2271,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,4.75,5.0,True,7
8429,2271,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.0,14.0,True,5
8430,2272,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.25,2.75,True,7
8431,2273,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.0,4.75,True,7
8432,2273,3f207df678b143eea3cee63160fa8bed,24.0,25.5,,False,4
8433,2273,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,,False,5
8434,2274,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,8.0,,False,10
8435,2274,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.25,24.0,False,7
8436,2274,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,17.0,18.0,True,7
8437,2274,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.0,21.25,True,10
8438,2275,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,25.0,True,5
8439,2276,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,23.0,29.5,True,10
8440,2276,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,,False,7
8441,2276,f19421c1d4aa40978ebb69ca19b0e20d,24.0,25.5,,False,5
8442,2277,3f207df678b143eea3cee63160fa8bed,14.0,16.25,,False,4
8443,2277,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,22.25,False,7
8444,2277,fafdcd668e3743c1bb461111dcafc2a4,17.0,18.5,22.25,True,10
8445,2278,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.25,1.0,True,7
8446,2278,3f207df678b143eea3cee63160fa8bed,17.0,18.25,,False,4
8447,2278,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,,False,3
8448,2278,f19421c1d4aa40978ebb69ca19b0e20d,14.0,15.5,18.25,True,5
8449,2279,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
8450,2279,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,27.25,29.25,True,7
8451,2279,2906b810c7d4411798c6938adc9daaa5,0.0,,,False,7
8452,2279,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.0,,False,5
8453,2279,5a8bc65990b245e5a138643cd4eb9837,14.0,15.5,,False,3
8454,2279,fafdcd668e3743c1bb461111dcafc2a4,7.0,8.0,10.5,True,10
8455,2280,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,8.5,False,10
8456,2280,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.25,24.75,True,7
8457,2280,2906b810c7d4411798c6938adc9daaa5,14.0,,18.5,False,7
8458,2280,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.5,21.25,False,5
8459,2280,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,,False,3
8460,2280,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.5,18.5,True,5
8461,2281,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,22.5,,False,10
8462,2281,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.5,,False,5
8463,2281,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.5,,False,10
8464,2282,2906b810c7d4411798c6938adc9daaa5,7.0,,,False,7
8465,2282,3f207df678b143eea3cee63160fa8bed,0.0,,,False,4
8466,2282,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,22.25,26.25,True,7
8467,2283,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,19.25,False,10
8468,2283,3f207df678b143eea3cee63160fa8bed,21.0,26.5,,False,4
8469,2283,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,,False,3
8470,2283,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,0.0,True,7
8471,2283,ae264e3637204a6fb9bb56bc8210ddfd,14.0,15.25,19.25,True,7
8472,2284,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,24.0,28.75,True,10
8473,2284,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.0,15.0,True,5
8474,2285,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
8475,2285,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,,False,7
8476,2285,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.5,,False,10
8477,2286,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,18.25,False,10
8478,2286,3f207df678b143eea3cee63160fa8bed,0.0,17.75,,False,4
8479,2286,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,25.75,25.75,True,5
8480,2286,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.5,8.0,True,7
8481,2287,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,7.0,,False,10
8482,2287,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,14.5,,False,7
8483,2287,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,,,False,7
8484,2287,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.0,,False,10
8485,2288,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,21.0,False,10
8486,2288,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,29.25,,False,7
8487,2288,ae264e3637204a6fb9bb56bc8210ddfd,17.0,18.0,21.0,True,7
8488,2288,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.5,,False,5
8489,2289,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
8490,2289,2906b810c7d4411798c6938adc9daaa5,17.0,17.5,21.0,True,7
8491,2289,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,6.0,0.5,False,7
8492,2290,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,19.0,17.0,False,7
8493,2290,2906b810c7d4411798c6938adc9daaa5,7.0,12.25,13.75,True,7
8494,2290,5a8bc65990b245e5a138643cd4eb9837,24.0,24.5,,False,3
8495,2290,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.5,14.75,True,7
8496,2291,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,14.0,False,10
8497,2291,2906b810c7d4411798c6938adc9daaa5,0.0,,6.0,False,7
8498,2291,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.0,20.5,True,5
8499,2292,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,9.0,10.25,True,10
8500,2292,2906b810c7d4411798c6938adc9daaa5,24.0,,24.5,False,7
8501,2292,5a8bc65990b245e5a138643cd4eb9837,17.0,19.25,,False,3
8502,2292,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,1.25,False,7
8503,2293,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,0.0,2.0,True,10
8504,2293,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.25,21.25,True,7
8505,2293,2906b810c7d4411798c6938adc9daaa5,17.0,17.25,20.75,True,7
8506,2293,3f207df678b143eea3cee63160fa8bed,24.0,25.0,,False,4
8507,2293,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.0,7.5,True,7
8508,2294,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,29.5,False,10
8509,2294,2906b810c7d4411798c6938adc9daaa5,0.0,,0.25,False,7
8510,2294,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,19.5,False,7
8511,2294,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.25,23.0,True,5
8512,2295,2906b810c7d4411798c6938adc9daaa5,24.0,,,False,7
8513,2295,3f207df678b143eea3cee63160fa8bed,14.0,,,False,4
8514,2295,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,,False,7
8515,2295,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.75,11.25,True,5
8516,2296,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
8517,2296,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,23.5,,False,5
8518,2296,5a8bc65990b245e5a138643cd4eb9837,7.0,8.25,,False,3
8519,2296,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.25,,False,7
8520,2297,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,14.0,,False,10
8521,2297,3f207df678b143eea3cee63160fa8bed,7.0,9.25,,False,4
8522,2297,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,1.0,True,7
8523,2297,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.0,,False,7
8524,2298,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,1.0,,False,10
8525,2299,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,24.0,False,10
8526,2299,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.0,24.0,False,5
8527,2299,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,28.25,24.0,False,7
8528,2300,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,17.5,,False,10
8529,2300,2906b810c7d4411798c6938adc9daaa5,7.0,7.0,9.0,True,7
8530,2300,3f207df678b143eea3cee63160fa8bed,0.0,0.25,,False,4
8531,2300,5a8bc65990b245e5a138643cd4eb9837,21.0,22.25,,False,3
8532,2300,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,24.0,25.25,True,7
8533,2300,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.0,15.0,True,10
8534,2301,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,16.25,12.5,False,10
8535,2301,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,21.0,True,7
8536,2301,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.0,0.25,True,5
8537,2301,5a8bc65990b245e5a138643cd4eb9837,17.0,17.5,,False,3
8538,2301,f19421c1d4aa40978ebb69ca19b0e20d,24.0,24.0,24.0,True,5
8539,2302,2906b810c7d4411798c6938adc9daaa5,24.0,,,False,7
8540,2302,5a8bc65990b245e5a138643cd4eb9837,7.0,8.25,,False,3
8541,2302,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,,False,7
8542,2303,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,,False,10
8543,2303,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,20.25,,False,7
8544,2303,ae264e3637204a6fb9bb56bc8210ddfd,0.0,2.5,,False,7
8545,2304,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.5,20.0,True,7
8546,2304,2906b810c7d4411798c6938adc9daaa5,24.0,28.5,,False,7
8547,2304,3f207df678b143eea3cee63160fa8bed,7.0,,,False,4
8548,2304,fafdcd668e3743c1bb461111dcafc2a4,21.0,22.25,,False,10
8549,2305,2906b810c7d4411798c6938adc9daaa5,21.0,23.5,24.5,True,7
8550,2305,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,1.25,True,7
8551,2305,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.25,18.0,True,10
8552,2306,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,8.5,13.5,True,10
8553,2306,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,15.5,14.25,False,7
8554,2306,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.25,1.5,True,5
8555,2306,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,27.0,25.25,False,7
8556,2306,fafdcd668e3743c1bb461111dcafc2a4,21.0,22.25,21.5,False,10
8557,2307,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,1.5,2.0,True,7
8558,2307,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.0,15.75,True,10
8559,2308,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,10.5,7.25,False,7
8560,2308,3f207df678b143eea3cee63160fa8bed,0.0,4.25,,False,4
8561,2308,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,,,False,7
8562,2308,fafdcd668e3743c1bb461111dcafc2a4,21.0,22.0,22.5,True,10
8563,2309,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,21.0,,False,10
8564,2309,2906b810c7d4411798c6938adc9daaa5,24.0,26.5,,False,7
8565,2309,3f207df678b143eea3cee63160fa8bed,14.0,14.25,,False,4
8566,2309,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.75,,False,5
8567,2309,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.25,,False,10
8568,2310,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,14.0,14.0,True,7
8569,2310,2906b810c7d4411798c6938adc9daaa5,21.0,,,False,7
8570,2310,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,19.5,False,7
8571,2310,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.75,0.75,True,5
8572,2311,2906b810c7d4411798c6938adc9daaa5,0.0,9.5,,False,7
8573,2311,3f207df678b143eea3cee63160fa8bed,14.0,,,False,4
8574,2311,f19421c1d4aa40978ebb69ca19b0e20d,24.0,26.75,,False,5
8575,2312,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.0,26.0,True,7
8576,2312,2906b810c7d4411798c6938adc9daaa5,17.0,17.0,19.75,True,7
8577,2312,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.25,26.0,True,5
8578,2312,5a8bc65990b245e5a138643cd4eb9837,14.0,15.25,,False,3
8579,2312,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,2.5,,False,7
8580,2313,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,19.25,,False,7
8581,2313,2906b810c7d4411798c6938adc9daaa5,0.0,,,False,7
8582,2313,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,,False,5
8583,2313,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.0,,False,10
8584,2314,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
8585,2314,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.0,,False,7
8586,2314,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.5,,False,5
8587,2314,f19421c1d4aa40978ebb69ca19b0e20d,7.0,12.5,,False,5
8588,2314,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.0,,False,10
8589,2315,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,,9.5,False,7
8590,2315,ae264e3637204a6fb9bb56bc8210ddfd,14.0,15.75,19.5,True,7
8591,2315,fafdcd668e3743c1bb461111dcafc2a4,0.0,1.75,0.0,False,10
8592,2316,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,24.25,25.25,True,10
8593,2316,3f207df678b143eea3cee63160fa8bed,17.0,18.25,,False,4
8594,2316,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.0,7.25,True,5
8595,2316,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.0,1.75,True,5
8596,2317,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
8597,2317,2906b810c7d4411798c6938adc9daaa5,7.0,14.5,,False,7
8598,2317,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.5,,False,5
8599,2317,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,,False,7
8600,2317,ae264e3637204a6fb9bb56bc8210ddfd,17.0,19.75,,False,7
8601,2318,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,19.0,19.25,True,10
8602,2318,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.25,8.25,True,5
8603,2318,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.0,3.0,True,5
8604,2319,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,,False,10
8605,2319,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.5,27.5,True,7
8606,2319,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.0,,False,5
8607,2319,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,,False,7
8608,2319,fafdcd668e3743c1bb461111dcafc2a4,17.0,19.0,,False,10
8609,2320,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,29.0,,False,10
8610,2320,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,,False,3
8611,2320,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.0,17.0,True,7
8612,2321,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.0,14.5,True,5
