,person,offer_id,day_received,day_viewed,transactions,duration ,valid
1673,3652,3f207df678b143eea3cee63160fa8bed,0.0,0.25,[ 0.25  9.75 20.  ],4,True
1674,3654,5a8bc65990b245e5a138643cd4eb9837,24.0,24.25,"[ 2.75  3.5   5.75  6.75  9.    9.5  11.   12.   12.25 14.25 14.5  15.
 16.75 20.5  24.5  26.75 28.75]",3,True
1675,3661,3f207df678b143eea3cee63160fa8bed,21.0,21.75,[ 8.5   9.5  16.75 17.   17.5  20.5  20.75 26.   28.75],4,False
1676,3662,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,[ 1.    1.5   2.75  5.5  10.5  17.5  24.25 25.   26.25 28.25],3,False
1677,3663,3f207df678b143eea3cee63160fa8bed,0.0,4.25,"[ 1.75  9.   12.25 14.75 17.   18.25 19.25 19.5  20.75 22.25 22.75 25.75
 27.5  27.75 29.   29.25]",4,False
1678,3667,5a8bc65990b245e5a138643cd4eb9837,7.0,7.75,[10.   14.25 15.5  15.75 22.25 26.75 28.  ],3,True
1679,3669,5a8bc65990b245e5a138643cd4eb9837,24.0,24.25,"[ 8.5   9.   10.75 11.25 11.75 13.   13.25 17.75 18.5  18.75 20.25 23.75
 24.25 25.   25.25 25.5  27.  ]",3,True
1680,3671,3f207df678b143eea3cee63160fa8bed,0.0,0.5,[ 0.5   1.    8.75  9.25 18.5  19.75 21.25],4,True
1681,3672,5a8bc65990b245e5a138643cd4eb9837,0.0,1.75,[ 5.75  9.25 10.75 16.25 20.   20.75],3,False
1682,3674,5a8bc65990b245e5a138643cd4eb9837,14.0,17.75,[ 4.5   4.75 11.5  13.   23.75 28.5 ],3,False
1683,3676,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 1.    3.75  7.75  8.75 21.   26.25 28.  ],3,True
1684,3677,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,[ 1.75  7.25  7.75  8.25  9.75 10.25 13.25 14.75 16.   20.   20.5  29.25],3,True
1685,3678,5a8bc65990b245e5a138643cd4eb9837,17.0,20.5,[ 0.5   7.5   8.    8.5  14.25 18.   20.   22.5  26.   28.25 29.5 ],3,False
1686,3688,5a8bc65990b245e5a138643cd4eb9837,14.0,17.25,[12.5  12.75 13.25 14.25 26.  ],3,False
1687,3689,3f207df678b143eea3cee63160fa8bed,14.0,17.5,[ 5.   10.25 17.25 19.   19.75 20.25 20.75 24.5  24.75 25.25 26.25 27.25],4,False
1688,3691,3f207df678b143eea3cee63160fa8bed,17.0,18.75,"[ 1.    1.75  2.    4.25  6.    6.25  7.5   8.5   9.75 10.25 11.5  13.5
 18.5  20.75 24.5  26.   27.  ]",4,True
1689,3693,5a8bc65990b245e5a138643cd4eb9837,7.0,12.5,[ 3.    5.5  15.25 19.75 26.5  28.25 28.5  29.5 ],3,False
1690,3694,5a8bc65990b245e5a138643cd4eb9837,14.0,15.5,"[ 1.75  4.25  8.25  9.25 16.   16.25 16.75 21.75 22.   23.25 23.5  26.75
 27.   28.25 28.75 29.  ]",3,True
1691,3695,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,"[ 5.75  7.75  8.   14.   15.25 15.75 17.   17.5  18.5  18.75 19.25 20.
 24.75 26.5  27.75 28.   28.75 29.  ]",3,True
1692,3697,5a8bc65990b245e5a138643cd4eb9837,14.0,16.25,[ 0.25  4.25 12.   20.5  26.5 ],3,False
1693,3699,5a8bc65990b245e5a138643cd4eb9837,0.0,3.25,[ 6.25 14.75 15.5  19.5  19.75 20.5  22.25 26.5  27.75],3,False
1694,3703,3f207df678b143eea3cee63160fa8bed,7.0,7.75,[ 6.  12.  14.  26.5],4,False
1695,3704,3f207df678b143eea3cee63160fa8bed,14.0,14.25,[ 0.25  8.25 10.75 13.   14.5  16.25 16.75 20.5  25.75],4,True
1696,3705,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,[ 1.5  6.5 19.  20.  28.5],3,True
1697,3706,3f207df678b143eea3cee63160fa8bed,24.0,27.75,[ 1.75  3.25  5.25  7.25 12.   14.   14.5  18.   19.75 20.75],4,False
1698,3708,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 5.75 13.25 17.25 21.25],3,False
1699,3710,5a8bc65990b245e5a138643cd4eb9837,24.0,25.75,[ 6.75  9.   14.75 18.75 19.75 22.   27.25],3,False
1700,3712,3f207df678b143eea3cee63160fa8bed,0.0,0.25,[ 0.5  14.5  18.75 19.   20.75 21.25 22.5  23.75 24.   25.5 ],4,True
1701,3713,5a8bc65990b245e5a138643cd4eb9837,0.0,1.5,"[ 0.5   1.75 14.25 21.   21.75 22.75 23.   23.75 25.   25.25 26.   28.
 29.  ]",3,True
1702,3714,3f207df678b143eea3cee63160fa8bed,0.0,2.75,[14.75 23.25],4,False
1703,3715,3f207df678b143eea3cee63160fa8bed,24.0,27.0,[19.75],4,False
1704,3721,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,"[ 6.    7.    8.75 10.5  13.25 13.5  15.75 16.   20.25 21.5  22.75 23.25
 24.25 24.75]",3,True
1705,3722,5a8bc65990b245e5a138643cd4eb9837,17.0,17.75,"[ 4.25  5.5   6.    7.   14.   14.25 14.5  15.25 16.25 17.75 18.   19.
 23.75 24.25 26.75 29.  ]",3,True
1706,3723,5a8bc65990b245e5a138643cd4eb9837,0.0,2.25,"[ 5.25 11.5  11.75 12.5  13.25 18.25 19.25 20.25 20.5  22.5  24.25 25.25
 25.5  26.25 28.   28.25]",3,False
1707,3730,3f207df678b143eea3cee63160fa8bed,0.0,0.0,[11.   11.25 12.   15.75 17.   20.5  25.5  27.   29.25 29.75],4,False
1708,3731,3f207df678b143eea3cee63160fa8bed,17.0,17.25,[19.   20.25 28.25],4,True
1709,3735,3f207df678b143eea3cee63160fa8bed,17.0,19.5,[16.25 23.75],4,False
1710,3736,5a8bc65990b245e5a138643cd4eb9837,24.0,25.0,"[ 9.75 10.25 13.25 15.75 17.   17.25 17.5  17.75 18.25 18.75 19.5  20.25
 20.75 21.5  21.75 23.75 24.75 26.   26.75]",3,True
1711,3737,3f207df678b143eea3cee63160fa8bed,24.0,24.0,[ 3.25  4.5   8.    9.5  10.5  19.25 20.75 21.   24.5  25.5 ],4,True
1712,3742,3f207df678b143eea3cee63160fa8bed,17.0,18.5,[ 4.    8.75 10.25 20.25 29.   29.5 ],4,True
1713,3743,5a8bc65990b245e5a138643cd4eb9837,0.0,3.25,[11.5  16.25 21.  ],3,False
1714,3744,3f207df678b143eea3cee63160fa8bed,21.0,23.5,[ 2.75  3.5   4.75 11.   12.   13.5  20.25 26.   26.5  29.5 ],4,False
1715,3748,5a8bc65990b245e5a138643cd4eb9837,17.0,17.75,[18.25 23.25 27.  ],3,True
1716,3749,5a8bc65990b245e5a138643cd4eb9837,0.0,4.5,"[ 2.25  5.    8.75 12.75 15.75 17.25 17.5  19.   22.5  22.75 23.   23.25
 24.   24.5  25.   25.5  26.25]",3,False
1717,3751,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,[ 7.25 12.75 19.   19.75 22.5  26.75],3,True
1718,3752,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,[ 1.75  8.75 10.   16.5  17.5  20.25 22.75 25.   27.  ],3,True
1719,3753,3f207df678b143eea3cee63160fa8bed,17.0,18.0,[ 5.25 12.5  17.5  17.75 19.75 22.5  26.5  29.25],4,True
1720,3754,3f207df678b143eea3cee63160fa8bed,7.0,13.0,[ 2.25  4.75  5.25 14.5  15.5  19.75 21.   22.25 22.5  25.75 27.   28.5 ],4,False
1721,3756,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,"[ 1.75  2.25  3.    8.5   8.75 11.   12.25 14.75 15.25 16.   16.5  17.5
 18.75 19.25 20.25 21.5  22.   22.25 23.75 28.   29.75]",3,True
1722,3757,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,[ 2.    4.25  7.5   9.   14.25 17.   22.75 23.75 24.75 29.  ],3,True
1723,3760,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[ 7.75  9.75 13.5  19.5  20.5  22.5  27.75],3,False
1724,3763,3f207df678b143eea3cee63160fa8bed,0.0,1.0,"[ 1.75  4.   11.   14.25 15.25 15.5  16.75 19.25 19.5  22.75 26.   27.
 27.25 27.5 ]",4,True
1725,3768,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,[ 4.75 12.5  13.   18.   19.5  19.75 22.5  24.25 25.5  27.   27.5  28.  ],3,True
1726,3769,5a8bc65990b245e5a138643cd4eb9837,17.0,18.25,[ 1.    4.5  10.75 19.5  20.5  22.25 24.25 25.25 25.75 27.75 28.75 29.  ],3,True
1727,3772,3f207df678b143eea3cee63160fa8bed,0.0,3.75,[ 0.5  11.25 11.75 14.25 15.25 17.   17.5  27.5 ],4,False
1728,3774,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[22.   25.25 26.75],3,True
1729,3775,5a8bc65990b245e5a138643cd4eb9837,0.0,5.25,[ 1.5   3.25  6.75 18.75],3,False
1730,3776,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[ 8.75 11.75 18.75 24.25 24.75],3,True
1731,3777,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[12.25 14.75 15.75 16.25 16.5  23.   24.  ],3,True
1732,3778,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,[ 6.5  10.75 21.75 22.   29.5 ],3,False
1733,3779,5a8bc65990b245e5a138643cd4eb9837,14.0,15.25,[ 3.25  4.25 14.25 15.5  17.5  25.5 ],3,True
1734,3782,3f207df678b143eea3cee63160fa8bed,14.0,15.0,[11.   14.   14.75 21.25 28.5 ],4,False
1735,3783,3f207df678b143eea3cee63160fa8bed,0.0,6.0,"[ 2.25  9.75 10.   12.5  14.   15.5  16.5  18.   18.75 19.75 20.25 20.5
 20.75 22.25 23.25 25.75 29.75]",4,False
1736,3784,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,[ 0.75  1.5   2.    2.75  4.75  9.5  17.   20.   24.   24.75],3,True
1737,3787,5a8bc65990b245e5a138643cd4eb9837,24.0,26.75,[ 2.75 12.5  16.75 26.25],3,False
1738,3788,3f207df678b143eea3cee63160fa8bed,14.0,14.75,[ 0.75  8.   10.25 14.   17.   20.75 21.5  26.25 27.25 29.75],4,True
1739,3789,5a8bc65990b245e5a138643cd4eb9837,14.0,15.25,[ 8.5   9.   14.75 24.5  25.  ],3,False
1740,3791,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,[17.5  25.25],3,True
1741,3792,5a8bc65990b245e5a138643cd4eb9837,0.0,2.0,"[ 0.5   4.    7.5   8.75  9.75 16.   16.5  17.25 23.   26.25 27.5  28.25
 29.5  29.75]",3,False
1742,3794,5a8bc65990b245e5a138643cd4eb9837,7.0,8.0,[ 9.5  17.25 22.   23.   24.   27.5  28.75 29.  ],3,True
1743,3795,3f207df678b143eea3cee63160fa8bed,7.0,9.25,[ 3.5   4.5  16.5  18.   20.   21.   22.25 23.   25.75 28.  ],4,False
1744,3798,5a8bc65990b245e5a138643cd4eb9837,17.0,18.5,[ 7.    9.75 11.   27.75],3,False
1745,3799,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,[ 2.25  2.75  4.25  4.75 16.5  21.75 22.5  22.75],3,True
1746,3800,3f207df678b143eea3cee63160fa8bed,14.0,26.5,[19.5  23.25],4,False
1747,3801,5a8bc65990b245e5a138643cd4eb9837,14.0,15.5,[ 4.5  10.75 16.25 25.25 26.75],3,True
1748,3804,3f207df678b143eea3cee63160fa8bed,14.0,14.75,[ 4.5  12.75 25.   26.  ],4,False
1749,3808,5a8bc65990b245e5a138643cd4eb9837,14.0,16.0,[15.5 19.5 28. ],3,False
1750,3809,3f207df678b143eea3cee63160fa8bed,7.0,19.0,[18.75 22.75 27.   29.  ],4,False
1751,3811,5a8bc65990b245e5a138643cd4eb9837,21.0,23.5,"[ 8.5   9.    9.75 10.   10.75 11.5  12.   12.5  13.75 19.5  22.5  24.5
 29.75]",3,False
1752,3813,5a8bc65990b245e5a138643cd4eb9837,21.0,21.75,"[ 1.25  1.5   3.75  8.25 11.75 18.   18.25 18.5  19.25 20.75 21.75 22.25
 22.5  23.75 25.   26.   26.75 27.5  27.75]",3,True
1753,3815,5a8bc65990b245e5a138643cd4eb9837,24.0,25.75,[ 2.75  3.75 17.   23.5  26.   27.75],3,True
1754,3816,5a8bc65990b245e5a138643cd4eb9837,21.0,25.25,[ 2.5   6.25 10.25 12.75 18.75 20.5  21.5  21.75 24.75],3,False
1755,3817,3f207df678b143eea3cee63160fa8bed,0.0,1.0,[ 2.5  14.   15.75 26.  ],4,True
1756,3823,3f207df678b143eea3cee63160fa8bed,7.0,9.0,[ 2.    9.    9.5  10.5  24.25 26.   29.  ],4,True
1757,3825,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[15.5  19.   26.25],3,True
1758,3826,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[ 8.25 13.75 15.75 19.   26.5  28.75],3,True
1759,3829,5a8bc65990b245e5a138643cd4eb9837,0.0,6.0,[ 9.   13.25 14.   18.   19.75 20.25 26.25 27.25 27.5 ],3,False
1760,3831,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[ 8.   13.   17.5  21.   24.25],3,False
1761,3833,5a8bc65990b245e5a138643cd4eb9837,0.0,6.75,[12.75 15.5  17.75 18.75 19.5  24.  ],3,False
1762,3837,3f207df678b143eea3cee63160fa8bed,17.0,18.25,"[ 0.75  1.    1.25  1.5   2.5   4.5   5.25  5.5   7.    7.75  9.75 15.
 16.5  17.   18.75 19.   21.   22.25 23.75 25.75 27.75 29.75]",4,True
1763,3838,3f207df678b143eea3cee63160fa8bed,0.0,3.0,[ 0.   16.25 17.5  17.75 21.75 25.25 27.   28.25],4,False
1764,3839,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[10.  16.5 26. ],3,True
1765,3845,5a8bc65990b245e5a138643cd4eb9837,0.0,4.5,[17.  25.5],3,False
1766,3846,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[11.75 17.75 20.   28.  ],3,False
1767,3847,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,[ 0.    4.    4.25 15.5  19.75 25.   27.5 ],3,False
1768,3848,3f207df678b143eea3cee63160fa8bed,0.0,0.25,[ 1.75 10.75 18.   19.25 21.75 22.25 26.5 ],4,True
1769,3850,5a8bc65990b245e5a138643cd4eb9837,21.0,22.75,[ 1.5   3.25  3.75 11.75 15.25 20.   21.   23.25 25.5 ],3,True
1770,3851,3f207df678b143eea3cee63160fa8bed,21.0,23.0,[12.25 25.75 27.25],4,False
1771,3852,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,"[ 8.5   9.25  9.5  10.   14.25 16.25 17.   17.5  18.   21.25 23.   26.75
 27.75 28.25]",3,True
1772,3854,3f207df678b143eea3cee63160fa8bed,21.0,22.0,[ 1.    3.5   6.75  8.   18.25 19.5  28.25],4,False
1773,3855,5a8bc65990b245e5a138643cd4eb9837,7.0,9.5,[ 0.25  5.75  8.5   9.5  10.75 16.75 18.75 21.   22.5  22.75],3,True
1774,3856,5a8bc65990b245e5a138643cd4eb9837,0.0,7.25,[ 9.    9.5   9.75 17.   17.5  17.75 22.   25.   26.   27.   29.  ],3,False
1775,3857,3f207df678b143eea3cee63160fa8bed,14.0,18.5,[ 3.5   5.25  7.75 10.   19.  ],4,False
1776,3858,3f207df678b143eea3cee63160fa8bed,0.0,0.0,[ 4.75 10.5  17.25 17.5 ],4,False
1777,3859,3f207df678b143eea3cee63160fa8bed,21.0,23.5,[ 1.25 14.5  16.   17.25 18.   19.25 19.75 22.   23.   24.   26.5  29.25],4,True
1778,3861,5a8bc65990b245e5a138643cd4eb9837,17.0,19.0,"[ 2.    3.    3.75  4.    4.25  5.25  6.75  7.25  8.5   9.75 10.   10.25
 11.   16.25 16.75 17.   19.   25.   26.5  26.75 28.   28.5  29.25]",3,True
1779,3862,3f207df678b143eea3cee63160fa8bed,14.0,14.0,"[ 0.75  1.25  2.75  4.    9.   10.75 12.75 14.   15.25 19.   20.   22.
 23.5  26.   26.25]",4,True
1780,3863,3f207df678b143eea3cee63160fa8bed,7.0,7.25,[14.75 24.   24.75],4,False
1781,3864,5a8bc65990b245e5a138643cd4eb9837,7.0,9.25,"[ 1.75  2.    3.75  4.    4.25  9.75 11.75 13.   16.   16.25 17.25 19.25
 19.75 20.5  21.5  22.   24.75 25.   27.   27.25 27.75 28.25]",3,True
1782,3865,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,[10.75 12.5  17.5  18.25 23.   28.5 ],3,False
1783,3866,3f207df678b143eea3cee63160fa8bed,0.0,26.75,"[ 7.    7.5  10.5  10.75 12.   13.75 16.75 20.75 22.5  23.75 25.   26.
 27.25 27.5  28.5 ]",4,False
1784,3867,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,[ 7.25 14.   22.5  22.75 24.   24.75 25.  ],3,False
1785,3870,5a8bc65990b245e5a138643cd4eb9837,17.0,18.0,[ 2.25  4.5   5.    5.5   7.25 11.   11.25 14.5  18.25 24.5 ],3,True
1786,3871,3f207df678b143eea3cee63160fa8bed,17.0,20.25,"[ 3.5   4.75  5.    6.    6.75  7.5   9.    9.25 10.5  11.   13.25 15.25
 16.25 16.5  19.25 20.25 24.25 24.75 25.75 26.25 27.5 ]",4,True
1787,3874,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,"[ 2.5   3.5   7.   10.   12.5  14.   17.75 20.   22.   23.   24.   26.25
 27.  ]",3,True
1788,3875,3f207df678b143eea3cee63160fa8bed,0.0,2.75,[ 3.5 13.5 19.  19.5],4,True
1789,3877,5a8bc65990b245e5a138643cd4eb9837,24.0,26.25,[ 1.5  10.5  11.   13.25 15.5 ],3,False
1790,3879,3f207df678b143eea3cee63160fa8bed,7.0,7.25,[ 0.5   8.75 10.75 22.   28.  ],4,True
1791,3880,5a8bc65990b245e5a138643cd4eb9837,21.0,22.5,[ 0.75  1.    4.25 10.75 16.25 16.75 19.   20.   23.  ],3,True
1792,3882,5a8bc65990b245e5a138643cd4eb9837,0.0,2.25,"[ 1.5   3.25  7.75 12.5  16.   16.75 17.   17.5  17.75 19.25 21.   22.75
 23.75 24.5  25.   25.25 25.75 29.  ]",3,False
1793,3887,3f207df678b143eea3cee63160fa8bed,0.0,2.5,[ 8.   21.25 28.75 29.25],4,False
1794,3889,5a8bc65990b245e5a138643cd4eb9837,7.0,8.25,[10.75 14.25 15.5  18.   24.5  29.25],3,False
1795,3890,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,[ 3.25 14.   15.5  17.25 18.75 19.75 20.25 23.75 26.25],3,False
1796,3892,3f207df678b143eea3cee63160fa8bed,17.0,20.0,[ 7.5  22.25 24.25 25.5  26.5  27.5  28.  ],4,False
1797,3893,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,[20.25 20.75 22.75 25.25 25.75 28.  ],3,False
1798,3898,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,[10.25 13.75 21.25 21.75 24.75 25.   26.5  27.5  29.25 29.5 ],3,False
1799,3900,5a8bc65990b245e5a138643cd4eb9837,24.0,25.75,[ 5.5  9.5 29.5],3,False
1800,3901,3f207df678b143eea3cee63160fa8bed,21.0,21.75,[ 5.75  6.25 15.   21.25],4,False
1801,3902,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,[ 4.75  9.25 12.5  13.25 14.75 15.25 17.25 21.   22.   22.75 28.75],3,True
1802,3904,5a8bc65990b245e5a138643cd4eb9837,17.0,20.5,[11.5  17.25 25.5 ],3,False
1803,3905,3f207df678b143eea3cee63160fa8bed,7.0,17.75,[ 1.25  3.    4.25  4.75 14.   22.75 24.   25.25 27.25 28.5 ],4,False
1804,3906,3f207df678b143eea3cee63160fa8bed,14.0,14.0,[27.75],4,False
1805,3908,3f207df678b143eea3cee63160fa8bed,7.0,9.5,[ 4.75 17.75 20.5  20.75 21.25 28.25],4,False
1806,3911,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,[ 1.5   5.    7.5   8.25  8.5  14.   16.   18.25 21.5 ],3,True
1807,3912,3f207df678b143eea3cee63160fa8bed,14.0,17.5,[ 1.5   8.75 19.25 25.   25.75 27.75],4,False
1808,3916,5a8bc65990b245e5a138643cd4eb9837,14.0,16.0,[ 3.5   9.25 12.25 13.   17.5  23.75 27.25],3,False
1809,3917,5a8bc65990b245e5a138643cd4eb9837,17.0,18.75,"[ 0.25  1.5   3.    5.    7.75  8.    9.75 11.5  15.75 16.   16.25 18.25
 20.5  20.75 21.   25.25 25.75]",3,False
1810,3918,3f207df678b143eea3cee63160fa8bed,0.0,25.25,"[ 3.    7.25  8.5  10.   10.25 12.5  14.   15.   15.75 16.75 17.   18.75
 19.75 29.5 ]",4,False
1811,3919,3f207df678b143eea3cee63160fa8bed,14.0,16.75,[ 0.5   4.75  8.    8.5  10.   11.5  14.75 15.75],4,False
1812,3920,3f207df678b143eea3cee63160fa8bed,17.0,19.0,"[ 1.5   2.    3.    3.5   4.    4.5  13.5  17.   17.5  18.75 20.25 21.
 23.   29.  ]",4,True
1813,3921,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[20.25 23.5 ],3,False
1814,3922,5a8bc65990b245e5a138643cd4eb9837,24.0,24.0,[ 7.75 12.25 12.5  13.   24.   25.5  27.75],3,True
1815,3923,5a8bc65990b245e5a138643cd4eb9837,7.0,11.5,[14.   16.5  17.25 23.75],3,False
1816,3924,3f207df678b143eea3cee63160fa8bed,17.0,17.0,[ 1.    2.75  3.5   3.75  5.   13.   17.25 20.5  28.5  29.25],4,True
1817,3925,5a8bc65990b245e5a138643cd4eb9837,24.0,24.0,[ 7.75 10.   15.25 16.   19.25 23.25 29.25],3,False
1818,3926,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,[ 4.75  6.5  12.75 19.75 20.   27.5  28.75],3,True
1819,3927,3f207df678b143eea3cee63160fa8bed,17.0,21.75,[ 6.5  10.5  10.75 12.75 15.75 16.   17.25],4,False
1820,3929,5a8bc65990b245e5a138643cd4eb9837,17.0,19.75,[ 0.5   7.5   7.75  8.   11.   13.   25.   25.25 29.75],3,False
1821,3931,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,"[ 0.25  0.5   0.75  1.75  7.75 15.5  18.   19.   21.   21.25 23.25 23.75
 27.25 28.   28.5 ]",3,True
1822,3934,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,[ 5.    9.5  18.5  26.25 28.   29.25],3,True
1823,3936,5a8bc65990b245e5a138643cd4eb9837,7.0,11.75,[18.75 25.5 ],3,False
1824,3945,5a8bc65990b245e5a138643cd4eb9837,21.0,22.0,[ 3.   11.25 19.   19.25 20.   23.   27.25 29.75],3,True
1825,3946,5a8bc65990b245e5a138643cd4eb9837,24.0,24.25,"[ 4.5   5.5   6.75  8.75  9.25 11.5  15.75 17.25 17.5  18.25 20.   24.5
 25.25 26.5 ]",3,True
1826,3948,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[11.5 20.  25. ],3,True
1827,3949,3f207df678b143eea3cee63160fa8bed,7.0,10.5,[ 3.75  6.25 13.75 18.5  21.25 26.  ],4,False
1828,3951,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,[ 7.25 12.25 14.   15.75 16.5  18.5  19.75 24.25 25.25 26.5 ],3,True
1829,3954,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,"[ 0.75  1.    1.75  2.    2.25  3.75  4.    4.25  5.5   5.75  6.    6.75
  8.25  9.    9.25  9.5  10.75 11.25 11.5  12.25 15.75 20.25 21.   22.25
 23.25 24.25 25.   25.25 25.5  28.75 29.75]",3,True
1830,3955,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,[15.5  15.75 16.5  19.5  21.   22.   23.   29.75],3,True
1831,3956,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,"[ 1.75  2.75  4.75  5.    6.   15.5  17.25 18.25 19.5  22.75 23.   24.5
 28.75]",3,True
1832,3958,5a8bc65990b245e5a138643cd4eb9837,24.0,24.5,"[ 7.5   8.    9.    9.75 10.25 10.5  11.5  12.75 16.   16.25 16.5  16.75
 17.5  17.75 19.5  20.75 21.   21.25 22.75 25.25 25.75]",3,True
1833,3959,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,[ 1.75  2.75  5.75 16.25 19.25 20.75 21.25 24.5  25.   27.5 ],3,True
1834,3960,5a8bc65990b245e5a138643cd4eb9837,24.0,24.0,"[ 8.5  11.25 12.75 13.25 16.75 21.25 22.   22.5  22.75 23.   24.   25.
 25.25 27.5 ]",3,True
1835,3962,3f207df678b143eea3cee63160fa8bed,17.0,17.25,[ 0.25  0.5   5.   18.25 18.5  21.  ],4,True
1836,3964,3f207df678b143eea3cee63160fa8bed,21.0,21.0,[ 0.75 13.25 14.   19.25 20.5  26.  ],4,False
1837,3967,5a8bc65990b245e5a138643cd4eb9837,14.0,17.25,[12.5  13.75 18.   22.75 24.5  25.75 28.5 ],3,False
1838,3970,3f207df678b143eea3cee63160fa8bed,14.0,15.0,[17.5 27.5],4,True
1839,3971,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,"[ 1.    5.25  6.75  9.25 10.   10.5  11.5  12.75 13.5  15.   16.25 16.75
 20.75 22.   22.25 22.75 25.25]",3,True
1840,3975,3f207df678b143eea3cee63160fa8bed,7.0,12.75,[10.5  14.   16.   23.5  23.75],4,False
1841,3976,3f207df678b143eea3cee63160fa8bed,0.0,0.75,[ 0.    4.5   5.    8.25 14.   16.25 20.5  21.25 22.75 26.25],4,False
1842,3980,5a8bc65990b245e5a138643cd4eb9837,7.0,7.75,[ 3.25  4.75 13.75 18.   19.5  20.   24.5 ],3,False
1843,3982,3f207df678b143eea3cee63160fa8bed,14.0,14.5,[17.75 25.25],4,True
1844,3984,3f207df678b143eea3cee63160fa8bed,7.0,12.25,[23.   23.75 24.   24.5  26.25 27.   27.5  28.25 29.75],4,False
1845,3985,3f207df678b143eea3cee63160fa8bed,24.0,24.5,[ 5.    6.75  7.25 14.   22.5  25.   25.75],4,True
1846,3988,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,"[ 2.75  7.75  8.25  8.75 10.25 10.75 14.25 14.75 16.75 17.25 17.5  19.5
 20.5  21.25 22.   25.25 28.  ]",3,True
1847,3989,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,[ 1.    2.    8.5  11.25 13.75 15.25 17.75 22.   23.5  23.75 26.25],3,True
1848,3991,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,[ 0.25  2.75 13.   20.75 22.25 22.75 24.  ],3,False
1849,3992,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[ 1.75  7.5   9.75 12.5  15.5  21.   29.  ],3,True
1850,3996,5a8bc65990b245e5a138643cd4eb9837,24.0,27.0,[ 1.75 14.25 16.75 23.5 ],3,False
1851,3997,3f207df678b143eea3cee63160fa8bed,24.0,27.75,"[ 0.5   1.25  3.    4.25  5.    7.25 10.25 14.   16.   17.25 17.75 20.75
 21.25 27.75]",4,True
1852,3998,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,"[ 0.75  1.25  1.75  2.25  2.75  3.5   5.5  11.5  13.   13.25 14.   14.5
 25.5 ]",3,True
1853,4000,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[ 2.5   4.5   6.   11.25 12.75 15.25 16.25 16.5  24.5  25.5 ],3,True
1854,4005,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[ 5.75 14.   14.5  24.75],3,True
1855,4007,5a8bc65990b245e5a138643cd4eb9837,17.0,19.0,[24.25],3,False
